ID,Species, Lk, P1P2,P3P4,hC,dK,dL,phi,Area,Perimeter,Eccentricity, CD, AB,CD/AB
70,1,0.10205738,0.270924242,0.240803822,0.058095758,0.003929613,0.020287174,38.91374508,14400,0.038135139,0.948672887,73.47727693,245.1585915,0.299713245
71,1,0.103940412,0.286555575,0.283421713,0.075709809,0.009829946,0.023113135,41.72068325,14098,0.036985814,0.929624644,78.52782298,229.1749455,0.342654485
72,1,0.081047556,0.243864061,0.265637202,0.065535812,0.010172549,0.019849221,24.15766672,13743,0.038810012,0.949441451,71.51946724,241.1429292,0.29658538
73,1,0.126395391,0.273814278,0.252731442,0.082834026,0.008324313,0.018895884,46.64724829,14653,0.037059101,0.944394093,76.15392312,243.5226522,0.312718026
74,1,0.124073562,0.282937159,0.256701043,0.067751871,0.007885501,0.016192633,88.47458174,14691,0.036021374,0.9349299,79.22660402,236.4369946,0.335085481
75,1,0.11042137,0.26838189,0.250038793,0.071560355,0.00777787,0.022919481,91.61663646,14645,0.037275248,0.943117375,76.22571376,244.482432,0.311784013
76,1,0.10850112,0.275755864,0.258855422,0.067336792,0.011601768,0.018154354,39.17456727,14706,0.037501904,0.947378821,74.51112817,243.6602016,0.305799337
77,1,0.144292938,0.245701558,0.26007494,0.10869541,0.002827374,0.024940378,23.95806838,11341,0.042718896,0.941744452,68.77744488,216.1145799,0.318245279
78,1,0.095121618,0.270410185,0.272399178,0.058635505,0.005184857,0.024180824,73.38106795,11680,0.040796404,0.933091611,71.16001288,212.6999866,0.334555794
79,1,0.073874591,0.217629051,0.216143774,0.058330595,0.018080014,0.006699568,27.43885534,11342,0.044236643,0.957580978,62.72744669,230.2356821,0.272448849
80,1,0.106928294,0.259555809,0.276191796,0.081193815,0.004077408,0.022677156,27.87815094,11096,0.042392033,0.938383322,67.74493,209.7185854,0.323027784
81,1,0.090552212,0.256955793,0.257986949,0.06769773,0.006020509,0.020826064,30.06777752,10993,0.042723915,0.943987453,65.50183938,212.3389862,0.308477687
82,1,0.099812717,0.270794149,0.273217558,0.054836592,0.008177443,0.021192346,93.53859721,11361,0.041650119,0.934869778,68.65491301,211.5705355,0.324501296
83,1,0.112770498,0.268534513,0.297655805,0.064520396,0.006538916,0.02310481,79.09963673,11528,0.040899549,0.929880857,72.40888843,206.8669388,0.350026393
84,1,0.10890437,0.284966042,0.264872466,0.067646742,0.007717601,0.022446039,86.23732361,11291,0.040999291,0.928513066,72.48644026,205.1588641,0.353318588
85,1,0.103799041,0.272370805,0.263613486,0.075195604,0.003771304,0.025154324,78.00066488,10905,0.042329023,0.937062634,67.15540942,207.4594528,0.323703782
